"error_x","error_y"
115.404,26.37107063,
115.404,26.59156055,
115.404,26.75453535,
115.461,26.79823425,
115.461,26.77490724,
115.461,26.67999552,
115.461,26.60252434,
115.501,26.6476292,
115.501,26.62540984,
115.501,25.4894049,
115.501,24.96371053,
115.511,24.96371053,
115.511,24.96371053,
115.511,24.69792256,
115.511,24.55000729,
115.531,24.59668106,
115.531,24.57584887,
115.531,25.35991908,
115.531,25.52771884,
115.574,25.5758221,
115.574,25.55624175,
115.574,25.69959889,
115.574,25.8536655,
115.601,25.9027601,
115.601,25.88398213,
115.614,26.17675951,
115.614,26.25673747,
115.631,26.25673747,
115.631,26.25673747,
115.631,25.53559663,
115.631,25.2601074,
115.684,25.36179366,
115.684,25.32764114,
115.684,24.70151715,
115.684,24.35085785,
115.704,24.40358848,
115.704,24.38838186,
115.704,25.46614534,
115.704,25.66086193,
115.704,25.66086193,
115.704,25.66086193,
115.704,25.66086193,
115.704,25.66086193,
115.781,25.7696704,
115.781,25.74292856,
115.781,25.66202056,
115.781,25.71203378,
115.811,25.76755239,
115.811,25.75558373,
115.811,25.44660035,
115.811,25.38022633,
115.884,25.49324922,
115.884,25.47224041,
115.914,25.78702597,
115.914,25.77808082,
115.914,25.83574,
115.914,25.8267803,
115.914,25.8267803,
115.914,25.8267803,
115.914,25.8267803,
115.914,25.8267803,
115.914,25.30153572,
115.914,25.14004512,
115.941,25.19824809,
115.941,25.19019639,
115.941,25.35236291,
115.941,25.32981759,
115.974,25.38863811,
115.974,25.3815389,
115.974,25.42433966,
115.974,25.41227951,
116.001,25.47155051,
116.001,25.46529824,
116.024,25.4119002,
116.024,25.42086357,
116.051,25.48043272,
116.051,25.47497832,
116.051,24.33782855,
116.051,23.97782665,
116.064,24.03782588,
116.064,24.03318207,
116.064,24.49260172,
116.064,24.56395138,
116.114,24.62431633,
116.114,24.62045994,
116.114,24.59850947,
116.114,24.538296,
116.161,24.59900507,
116.161,24.59588188,
116.161,23.47663763,
116.161,23.14407965,
116.184,23.20511209,
116.184,23.20271188,
116.184,23.51899458,
116.184,23.55205635,
116.191,23.55205635,
116.191,23.55205635,
116.191,23.4878134,
116.191,23.49254062,
116.224,23.55376237,
116.224,23.55201029,
116.224,23.9827544,
116.224,24.01377553,
116.281,24.13683785,
116.281,24.13523216,
116.281,23.38246981,
116.281,23.20753064,
116.311,23.26916376,
116.311,23.26924288,
116.311,23.23970121,
116.311,23.19316012,
116.351,23.2549206,
116.351,23.2555357,
116.351,23.58621859,
116.351,23.60145095,
116.374,23.66334756,
116.374,23.6644957,
116.374,23.56504435,
116.374,23.51300902,
116.424,23.57496421,
116.424,23.57659278,
116.424,21.98447649,
116.424,21.61604738,
116.444,21.67805805,
116.444,21.68016866,
116.444,21.22689598,
116.444,21.0772969,
116.481,21.13942489,
116.481,21.14194501,
116.481,20.58175003,
116.481,20.46183859,
116.521,20.52392468,
116.521,20.52688987,
116.524,20.69222535,
116.524,20.67010577,
116.544,20.73225971,
116.544,20.73558429,
116.544,20.95785948,
116.544,20.96798738,
116.601,21.09213488,
116.601,21.09991993,
116.621,19.88684132,
116.621,19.57195932,
116.621,19.57195932,
116.621,19.57195932,
116.621,19.57195932,
116.621,19.57195932,
116.634,19.63413879,
116.634,19.6384785,
116.634,19.91360561,
116.634,19.93329597,
116.684,19.99541452,
116.684,20.00004996,
116.684,19.88890941,
116.684,19.83806747,
116.711,19.90012757,
116.711,19.90506174,
116.711,18.77648622,
116.711,18.59701972,
116.744,18.59701972,
116.744,18.59701972,
116.744,18.65581904,
116.744,18.64405627,
116.761,18.70603654,
116.761,18.71123199,
116.761,18.59498207,
116.761,18.46864034,
116.794,18.46864034,
116.794,18.46864034,
116.794,18.46864034,
116.794,18.46864034,
116.794,18.5308038,
116.794,18.53610251,
116.821,18.72481987,
116.821,18.71935729,
116.921,18.78145598,
116.921,18.7869544,
116.921,18.75777486,
116.921,18.65027027,
116.921,18.65027027,
116.921,18.65027027,
116.921,18.65027027,
116.921,18.65027027,
116.944,18.83648333,
116.944,18.85379405,
116.944,17.61551018,
116.944,17.47826768,
116.981,17.60128765,
116.981,17.61415237,
116.981,17.24164955,
116.981,17.18626403,
117.004,17.18626403,
117.004,17.18626403,
117.004,16.49384443,
117.004,16.40272241,
117.044,16.52589646,
117.044,16.5386023,
117.044,16.56965868,
117.044,16.51695885,
117.081,16.57962627,
117.081,16.58474655,
117.081,15.87808119,
117.081,15.80724967,
117.111,15.80724967,
117.111,15.80724967,
117.111,14.66413076,
117.111,14.52277359,
117.171,14.64955035,
117.171,14.65761955,
117.211,13.89804698,
117.211,13.70099858,
117.211,13.83023266,
117.211,13.83501371,
117.211,13.83501371,
117.211,13.83501371,
117.211,13.83501371,
117.211,13.83501371,
117.211,13.83501371,
117.211,13.83501371,
117.244,13.83501371,
117.244,13.83501371,
117.244,13.98214592,
117.244,13.977053,
117.281,14.04210483,
117.281,14.04348052,
117.281,13.24085722,
117.281,13.13518552,
117.304,13.20054534,
117.304,13.20124425,
117.304,13.34187706,
117.304,13.38660658,
117.324,13.45187206,
117.324,13.4519418,
117.324,14.11067409,
117.324,14.11998251,
117.364,14.18545495,
117.364,14.18492147,
117.364,12.92594216,
117.364,12.77416247,
117.421,12.8398191,
117.421,12.8387706,
117.421,12.42298862,
117.421,12.39343905,
117.444,12.45897329,
117.444,12.45740914,
117.444,11.62473157,
117.444,11.54687632,
117.474,11.61234682,
117.474,11.61034924,
117.474,11.62474765,
117.474,11.63666959,
117.514,11.76676444,
117.514,11.7613843,
117.514,11.13970497,
117.514,10.99850731,
117.514,10.99850731,
117.514,10.99850731,
117.541,10.64102235,
117.541,10.63352215,
117.554,10.69869161,
117.554,10.69587832,
117.554,10.75533477,
117.554,10.73697008,
117.611,10.73697008,
117.611,10.73697008,
117.611,11.23570939,
117.611,11.2320257,
117.651,11.36180139,
117.651,11.35591931,
117.651,9.293503034,
117.651,9.233272292,
117.684,9.297476495,
117.684,9.294008013,
117.684,8.789740054,
117.684,8.733948683,
117.701,8.798012739,
117.701,8.794825941,
117.701,9.060090026,
117.701,9.06132559,
117.784,9.18817073,
117.784,9.181535541,
117.784,8.624333839,
117.784,8.613602817,
117.784,8.613602817,
117.784,8.613602817,
117.784,8.732279411,
117.784,8.732244682,
117.811,8.794987918,
117.811,8.791504107,
117.811,8.695639089,
117.811,8.678736548,
117.854,8.802960183,
117.854,8.796442439,
117.854,8.834224554,
117.854,8.832001488,
117.871,8.832001488,
117.871,8.832001488,
117.874,8.578461809,
117.874,8.56384675,
117.884,8.625320788,
117.884,8.622385844,
117.884,8.960942285,
117.884,8.96870457,
117.921,8.96870457,
117.921,8.96870457,
117.921,8.96870457,
117.921,8.96870457,
117.984,9.090046782,
117.984,9.08393419,
117.984,8.888202157,
117.984,8.888081995,
118.021,8.947982756,
118.021,8.944879299,
118.021,6.327938002,
118.021,6.294599883,
118.044,6.354019805,
118.044,6.351184768,
118.044,7.082477357,
118.044,7.081152926,
118.064,7.081152926,
118.064,7.081152926,
118.064,7.081152926,
118.064,7.081152926,
118.104,7.198554313,
118.104,7.193975223,
118.104,6.853203671,
118.104,6.847062068,
118.161,6.905046404,
118.161,6.903374645,
118.161,6.85852162,
118.161,6.858817483,
118.174,6.858817483,
118.174,6.858817483,
118.174,7.137586481,
118.174,7.136818435,
118.204,7.251253868,
118.204,7.248621616,
118.204,5.693062963,
118.204,5.691299639,
118.271,5.747760871,
118.271,5.746746284,
118.284,6.310839341,
118.284,6.310488569,
118.334,6.421924591,
118.334,6.420970583,
118.334,6.503002965,
118.334,6.503303497,
118.334,6.503303497,
118.334,6.503303497,
118.334,6.503303497,
118.334,6.503303497,
118.344,6.558282912,
118.344,6.557953301,
118.351,5.080722862,
118.351,5.083841685,
118.381,5.138298734,
118.381,5.139894548,
118.381,5.107814932,
118.381,5.107087409,
118.411,5.16106106,
118.411,5.162862929,
118.424,4.066628868,
118.424,4.116986146,
118.431,4.116986146,
118.431,4.116986146,
118.431,3.89522775,
118.431,3.895427581,
118.464,4.000417986,
118.464,4.015809172,
118.464,4.273028111,
118.464,4.277266286,
118.501,4.328983206,
118.501,4.337108995,
118.501,4.366722014,
118.501,4.363813325,
118.531,4.415072041,
118.531,4.423414404,
118.531,4.329058498,
118.531,4.323384879,
118.611,4.374158564,
118.611,4.382831494,
118.611,4.198228507,
118.611,4.189959943,
118.611,4.240248518,
118.611,4.249337457,
118.611,3.172860826,
118.611,3.182185786,
118.634,3.182185786,
118.634,3.182185786,
118.634,3.289498884,
118.634,3.388713102,
118.644,3.436201622,
118.644,3.452577455,
118.644,4.174399195,
118.644,4.123270028,
118.694,4.171979689,
118.694,4.184155487,
118.704,4.11102211,
118.704,4.101668934,
118.731,4.197863694,
118.731,4.223136913,
118.731,3.749325909,
118.731,3.712740438,
118.781,3.712740438,
118.781,3.712740438,
118.781,2.417388447,
118.781,2.468114897,
118.804,2.554707288,
118.804,2.599736254,
118.891,2.481275068,
118.891,2.609948328,
118.891,2.689357926,
118.891,2.744317897,
118.891,2.670910133,
118.891,2.608027222,
118.891,2.608027222,
118.891,2.608027222,
118.891,2.608027222,
118.891,2.608027222,
118.901,2.608027222,
118.901,2.608027222,
118.901,2.836480754,
118.901,2.864220784,
118.941,2.90453394,
118.941,2.930689099,
118.941,3.070007677,
118.941,3.218966177,
118.981,3.257747817,
118.981,3.285948737,
118.981,3.456582967,
118.981,3.494761813,
119.011,3.572522445,
119.011,3.628135084,
119.011,3.278218015,
119.011,3.068989346,
119.054,3.068989346,
119.054,3.068989346,
119.054,2.975371178,
119.054,2.994320004,
119.061,3.03196732,
119.061,3.061219423,
119.061,3.542731505,
119.061,3.696167377,
119.114,3.735904682,
119.114,3.763135915,
119.114,3.17275977,
119.114,3.045847725,
119.154,3.084127713,
119.154,3.113770488,
119.154,3.26535254,
119.154,3.317186308,
119.181,3.35721737,
119.181,3.385152327,
119.181,3.274762899,
119.181,3.239592998,
119.234,3.280268154,
119.234,3.307582518,
119.234,3.161189919,
119.234,3.124388276,
119.234,3.124388276,
119.234,3.124388276,
119.234,3.124388276,
119.234,3.124388276,
119.284,3.207568004,
119.284,3.259783573,
119.291,3.517613446,
119.291,3.842663504,
119.304,3.884121239,
119.304,3.909558448,
119.304,3.625821931,
119.304,3.705926096,
119.341,3.744423154,
119.341,3.770757584,
119.341,3.995553067,
119.341,4.050922695,
119.384,4.092489133,
119.384,4.116136521,
119.384,3.324835932,
119.384,2.724139587,
119.411,2.75907837,
119.411,2.784413341,
119.421,2.668828851,
119.421,2.638709994,
119.454,2.671978753,
119.454,2.696343097,
119.454,2.781005372,
119.454,2.808945053,
119.484,2.845360846,
119.484,2.867189348,
119.484,2.855833726,
119.484,2.981104125,
119.554,3.016834654,
119.554,3.037265764,
119.554,3.139081226,
119.554,3.180399187,
119.554,3.219068976,
119.554,3.23708916,
119.554,3.237281832,
119.554,3.236462613,
119.581,3.236462613,
119.581,3.236462613,
119.581,2.809411173,
119.581,2.57146584,
119.594,2.57146584,
119.594,2.57146584,
119.604,2.916069966,
119.604,3.25466797,
119.664,3.365984771,
119.664,3.410551614,
119.664,2.808137217,
119.664,2.174410365,
119.681,2.187326154,
119.681,2.200819101,
119.681,2.153199414,
119.681,1.988754982,
119.701,1.988878936,
119.701,2.000400059,
119.701,2.205455516,
119.701,2.643360248,
119.751,2.667793256,
119.751,2.676364738,
119.751,2.704167755,
119.751,2.735527113,
119.774,2.762668105,
119.774,2.768997386,
119.774,3.078956263,
119.774,3.402685444,
119.814,3.43830761,
119.814,3.442236222,
119.814,3.193567095,
119.814,2.889195052,
119.841,2.920481446,
119.841,2.922539323,
119.841,3.04984142,
119.841,3.224697196,
119.881,3.259493453,
119.881,3.259509691,
119.904,3.019169719,
119.904,2.86115953,
119.904,2.86115953,
119.904,2.86115953,
119.904,2.86115953,
119.904,2.86115953,
119.934,2.889499124,
119.934,2.887425923,
119.934,3.304684145,
119.934,3.58518696,
119.984,3.663453486,
119.984,3.654169078,
119.984,3.305141493,
119.984,3.127811797,
120.021,3.160620699,
120.021,3.152630061,
120.021,2.886218276,
120.021,2.673036734,
120.051,2.696749269,
120.051,2.686057796,
120.051,2.74086785,
120.051,2.733322845,
120.091,2.761387636,
120.091,2.748982342,
120.091,2.695124304,
120.091,2.570498661,
120.114,2.598472442,
120.114,2.584053149,
120.114,2.662623111,
120.114,2.754170735,
120.124,2.754170735,
120.124,2.754170735,
120.124,3.051204886,
120.124,3.240048374,
120.181,3.277806612,
120.181,3.262997131,
120.181,3.375140774,
120.181,3.467880931,
120.221,3.547348776,
120.221,3.513874225,
120.224,2.977653802,
120.224,2.61149821,
120.341,2.672268817,
120.341,2.627587565,
120.341,2.69623557,
120.341,2.74117654,
120.341,2.74117654,
120.341,2.74117654,
120.341,2.74117654,
120.341,2.74117654,
120.344,2.774624503,
120.344,2.75042987,
120.344,2.771851732,
120.344,2.822249572,
120.344,2.822249572,
120.344,2.822249572,
120.344,2.8323678,
120.344,2.839340509,
120.364,2.873577568,
120.364,2.848121811,
120.364,2.58296098,
120.364,2.414554778,
120.414,2.442886189,
120.414,2.413955553,
120.421,2.146417409,
120.421,2.0615714,
120.444,2.089175054,
120.444,2.019551424,
120.444,2.526415836,
120.444,3.140903201,
120.484,3.169908847,
120.484,3.136799071,
120.484,3.018249238,
120.484,2.781925215,
120.511,2.781925215,
120.511,2.781925215,
120.511,3.173437582,
120.511,3.479593917,
120.561,3.512590522,
120.561,3.480332457,
120.561,3.292501519,
120.561,3.211346281,
120.564,3.241806217,
120.564,3.207125791,
120.564,3.403335891,
120.564,3.569885879,
120.611,3.601822035,
120.611,3.567204077,
120.611,2.806926881,
120.611,1.988892791,
120.661,2.001561332,
120.661,1.957024394,
120.674,1.929088477,
120.674,2.041874319,
120.674,2.052286445,
120.674,2.005659989,
120.674,2.009823549,
120.674,2.018979614,
120.711,2.030642048,
120.711,1.982881693,
120.711,2.035014624,
120.711,2.253778341,
120.751,2.282661982,
120.751,2.18568593,
120.751,2.054099394,
120.751,1.941786663,
120.751,1.941786663,
120.751,1.941786663,
120.751,1.941786663,
120.751,1.941786663,
120.801,1.941786663,
120.801,1.941786663,
120.801,1.979272752,
120.801,1.596093769,
120.854,1.574776152,
120.854,1.468821976,
120.854,1.422668117,
120.854,2.128059353,
120.864,2.130104271,
120.864,2.073531277,
120.881,2.074364522,
120.881,2.142690194,
120.881,2.145426657,
120.881,2.087709268,
120.881,2.33966201,
120.881,2.74029085,
120.944,2.753612821,
120.944,2.699579263,
120.944,2.718037881,
120.944,2.802925792,
120.991,2.816030194,
120.991,2.76148234,
120.991,2.56465983,
120.991,2.464468229,
121.011,2.478702418,
121.011,2.359710046,
121.011,2.300598018,
121.011,2.268318321,
121.044,2.268318321,
121.044,2.268318321,
121.044,2.319963777,
121.044,2.461230776,
121.074,2.4676798,
121.074,2.406780908,
121.074,2.347722481,
121.074,1.67089054,
121.091,1.666048906,
121.091,1.603483265,
121.091,1.594423179,
121.091,1.682366091,
121.131,1.678166773,
121.131,1.615875922,
121.131,1.704172937,
121.131,1.564882909,
121.174,1.564882909,
121.174,1.564882909,
121.174,1.444357177,
121.174,2.156388398,
121.214,2.156073295,
121.214,2.027434116,
121.214,2.07417123,
121.214,1.916905,
121.244,1.912713001,
121.244,1.848988272,
121.244,1.821812987,
121.244,2.3645765,
121.284,2.366555938,
121.284,2.301106529,
121.284,2.300798823,
121.284,1.841970279,
121.314,1.839783978,
121.314,1.774070115,
121.314,1.76069444,
121.314,2.207427125,
121.344,2.209191943,
121.344,2.075483208,
121.344,2.200945071,
121.344,2.822156482,
121.344,2.822156482,
121.344,2.822156482,
121.344,2.720563977,
121.344,2.28356143,
121.384,2.28356143,
121.384,2.28356143,
121.384,2.414107905,
121.384,2.869962286,
121.434,2.872007011,
121.434,2.807126843,
121.434,2.711043453,
121.434,2.458987302,
121.451,2.458987302,
121.451,2.458987302,
121.451,2.545081104,
121.451,2.822361014,
121.494,2.824543557,
121.494,2.628454775,
121.494,2.554088527,
121.494,2.690147206,
121.541,2.689873658,
121.541,2.622677674,
121.541,2.628090408,
121.541,2.113124497,
121.551,2.113124497,
121.551,2.113124497,
121.564,2.207325732,
121.564,1.938419475,
121.564,1.940072484,
121.564,1.878065858,
121.604,2.210536522,
121.604,1.91428473,
121.611,1.919005792,
121.611,1.873636305,
121.651,1.39441106,
121.651,2.085090118,
121.664,2.087801469,
121.664,2.023848444,
121.664,2.151867459,
121.664,1.948598,
121.714,1.96058049,
121.714,1.846800735,
121.714,1.912803202,
121.714,1.99926527,
121.714,1.99926527,
121.714,1.99926527,
121.714,1.99926527,
121.714,1.99926527,
121.754,2.007521232,
121.754,1.953110805,
121.754,1.709066973,
121.754,2.126736319,
121.814,2.13723329,
121.814,2.012632297,
121.814,2.115972922,
121.814,1.993221008,
121.844,2.002558463,
121.844,1.94555025,
121.844,1.923025675,
121.844,1.994311701,
121.884,2.004051732,
121.884,1.946986161,
121.884,2.503712063,
121.884,2.076608538,
121.911,2.096702121,
121.911,2.067233916,
121.914,1.866352924,
121.914,1.986111029,
121.924,1.986111029,
121.924,1.986111029,
121.924,1.986111029,
121.924,1.986111029,
121.984,2.005855157,
121.984,1.970154096,
121.984,3.010616153,
121.984,2.813069622,
122.011,2.865180745,
122.011,2.860858404,
122.014,2.891876531,
122.014,2.895083873,
122.051,2.895083873,
122.051,2.895083873,
122.051,1.458393767,
122.051,2.093712457,
122.074,2.133551146,
122.074,2.048060218,
122.074,2.096549052,
122.074,2.20257762,
122.114,2.224175276,
122.114,2.182366545,
122.114,2.075907931,
122.114,2.194887738,
122.154,2.194887738,
122.154,2.194887738,
122.154,2.379163086,
122.154,2.236144092,
122.184,2.285010698,
122.184,2.21171292,
122.184,2.076070994,
122.184,2.382808686,
122.211,2.382808686,
122.211,2.382808686,
122.211,2.101573946,
122.211,2.488136196,
122.211,2.503580013,
122.211,2.451357447,
122.211,2.343712192,
122.211,2.564968089,
122.271,2.577643546,
122.271,2.523165831,
122.271,2.415116561,
122.271,2.728491019,
122.321,2.736997284,
122.321,2.680316082,
122.324,3.048698705,
122.324,2.600297041,
122.344,2.62226455,
122.344,2.577232286,
122.354,2.55872781,
122.354,2.604816263,
122.381,2.650364757,
122.381,2.56268122,
122.381,2.264477853,
122.381,2.720513231,
122.381,2.720513231,
122.381,2.720513231,
122.381,2.666093006,
122.381,2.779707747,
122.434,2.79402285,
122.434,2.741680739,
122.434,2.570314289,
122.434,3.149654326,
122.481,3.156274813,
122.481,3.100670288,
122.481,3.209052335,
122.481,2.879236976,
122.534,2.906993332,
122.534,2.803217631,
122.534,3.204000505,
122.534,2.702740095,
122.541,2.702740095,
122.541,2.702740095,
122.541,2.595367801,
122.541,2.711555022,
122.574,2.736733071,
122.574,2.694608523,
122.574,3.051701511,
122.574,2.772231554,
122.611,2.804868688,
122.611,2.774159311,
122.611,2.130791636,
122.611,2.640338027,
122.644,2.663051441,
122.644,2.618163757,
122.644,2.758068759,
122.644,2.597692499,
122.674,2.625127416,
122.674,2.585510047,
122.674,2.635510789,
122.674,2.657868867,
122.714,2.715655366,
122.714,2.641001647,
122.721,2.362261566,
122.721,2.675555692,
122.731,2.675555692,
122.731,2.675555692,
122.751,2.675555692,
122.751,2.675555692,
