"Theta_x","Theta_y","Estimated Theta_x","Estimated Theta_y"
114.921,-73.52501977,115.404,-66.74016467,
114.984,-73.04170972,115.461,-66.54200908,
115.014,-72.71376278,115.501,-66.54200908,
115.034,-72.6307917,115.511,-66.54200908,
115.104,-71.91031926,115.531,-65.73085184,
115.121,-71.84678643,115.574,-65.73085184,
115.131,-71.74874469,115.601,-65.73085184,
115.154,-71.74568082,115.631,-65.73085184,
115.194,-71.19030866,115.684,-65.73085184,
115.251,-70.87609223,115.704,-64.65369453,
115.284,-70.63986991,115.704,-64.65369453,
115.314,-70.40426385,115.781,-64.65369453,
115.351,-70.16983131,115.811,-64.65369453,
115.384,-69.78277334,115.914,-63.59481657,
115.404,-69.7030059,115.914,-63.59481657,
115.461,-69.39461844,115.914,-63.59481657,
115.501,-69.0879982,115.941,-63.59481657,
115.511,-68.70771476,115.974,-62.46122802,
115.531,-68.62663891,116.024,-61.94717857,
115.574,-68.54895274,116.051,-61.72901157,
115.601,-68.54705686,116.064,-61.72901157,
115.631,-68.02040445,116.114,-61.61137551,
115.684,-67.42513643,116.161,-61.17818644,
115.704,-67.3527693,116.184,-61.17818644,
115.704,-67.3527693,116.191,-61.17818644,
115.781,-67.26455554,116.224,-61.17818644,
115.811,-66.67688057,116.281,-61.17818644,
115.901,-66.23361887,116.311,-61.17818644,
115.914,-66.15957456,116.351,-60.75176204,
115.914,-65.79678848,116.374,-59.57460502,
115.941,-65.50128833,116.424,-59.35517934,
115.974,-65.35381981,116.444,-59.03605323,
116.001,-65.24655441,116.481,-59.03605323,
116.051,-64.68945912,116.524,-59.03605323,
116.064,-64.68641744,116.544,-58.79354721,
116.114,-64.53752765,116.621,-58.17486059,
116.161,-63.8920051,116.621,-58.17486059,
116.184,-63.85953316,116.634,-58.17486059,
116.191,-63.93873132,116.684,-58.1591261,
116.224,-63.74392489,116.711,-57.6140349,
116.281,-63.06002821,116.744,-57.6140349,
116.311,-62.76024313,116.761,-57.37438911,
116.351,-62.61047252,116.794,-57.37438911,
116.374,-62.45663419,116.811,-57.37438911,
116.424,-62.16523949,116.921,-56.92081855,
116.444,-62.0169589,116.921,-56.92081855,
116.481,-61.50395262,116.944,-56.92081855,
116.521,-61.21348581,116.981,-55.8831073,
116.544,-61.13337718,117.004,-55.8831073,
116.621,-60.85489632,117.044,-55.72843021,
116.621,-60.61202476,117.081,-55.43912553,
116.634,-60.61891847,117.111,-55.43912553,
116.684,-60.24002785,117.211,-54.7973663,
116.711,-59.79424489,117.211,-54.7973663,
116.744,-59.64448171,117.211,-54.7973663,
116.761,-59.7388965,117.244,-54.7973663,
116.794,-59.56313925,117.281,-54.7973663,
116.794,-59.41193411,117.304,-54.7973663,
116.921,-58.95715335,117.324,-53.96902089,
116.921,-58.95116134,117.364,-53.96902089,
116.944,-58.19677523,117.421,-53.46759632,
116.981,-57.81093168,117.444,-53.46759632,
117.004,-57.73042934,117.474,-52.89707905,
117.044,-57.57615488,117.514,-52.54634601,
117.081,-56.94621789,117.541,-52.54634601,
117.111,-56.80743108,117.554,-52.54634601,
117.171,-56.38706442,117.611,-52.54634601,
117.211,-56.13348796,117.651,-52.54634601,
117.211,-56.13348796,117.684,-51.6627533,
117.244,-55.90244391,117.701,-51.6627533,
117.281,-55.50770151,117.784,-51.13760412,
117.304,-55.193111,117.784,-51.13760412,
117.324,-55.10351503,117.811,-51.13760412,
117.364,-55.02184773,117.854,-50.55505044,
117.421,-54.48080446,117.874,-50.55505044,
117.444,-54.14426962,117.884,-50.55505044,
117.474,-53.81275943,117.921,-50.55505044,
117.514,-53.64289261,117.984,-49.75994948,
117.514,-53.4802166,118.021,-49.75994948,
117.554,-53.47600857,118.044,-49.75994948,
117.611,-53.22168702,118.064,-48.57822374,
117.651,-52.3002122,118.104,-48.57822374,
117.684,-52.21747935,118.161,-48.57822374,
117.701,-52.12035014,118.174,-47.96358289,
117.784,-51.24956801,118.204,-47.96358289,
117.784,-51.24866112,118.271,-47.96358289,
117.811,-51.1542981,118.334,-47.26527024,
117.854,-50.77388396,118.334,-47.26527024,
117.871,-50.43558382,118.351,-47.26527024,
117.884,-50.33910375,118.381,-46.13525787,
117.921,-50.45389838,118.414,-45.74887648,
117.984,-49.87816726,118.431,-45.74887648,
118.021,-48.97453417,118.464,-45.60519513,
118.044,-48.95962873,118.501,-45.60519513,
118.064,-48.87480311,118.531,-45.60519513,
118.104,-48.22981262,118.611,-44.97842013,
118.161,-47.94955263,118.611,-44.97842013,
118.174,-47.94635243,118.634,-43.86333905,
118.204,-47.28918463,118.644,-43.86333905,
118.271,-46.92346451,118.704,-43.86333905,
118.334,-46.60640137,118.731,-43.34939858,
118.334,-46.60588665,118.781,-43.34939858,
118.351,-45.93280424,118.891,-42.1039225,
118.381,-45.64871609,118.891,-42.1039225,
118.411,-45.25487341,118.891,-42.1039225,
118.431,-45.10240789,118.901,-42.1039225,
118.464,-44.84777203,118.941,-41.13415607,
118.501,-44.54631943,118.981,-41.13415607,
118.531,-44.14440656,119.011,-40.47112945,
118.611,-43.63876298,119.054,-40.02342844,
118.611,-43.23992676,119.061,-40.02342844,
118.634,-43.13593182,119.114,-39.65331789,
118.644,-43.02103408,119.154,-39.65331789,
118.694,-42.81266356,119.181,-39.65331789,
118.731,-41.99748166,119.234,-38.63866074,
118.781,-41.48210868,119.234,-38.63866074,
118.821,-41.17931897,119.291,-38.63866074,
118.891,-40.32138783,119.304,-37.82742803,
118.891,-40.32138783,119.341,-37.82742803,
118.901,-40.20750729,119.384,-36.96241679,
118.941,-39.88351074,119.421,-36.96241679,
118.981,-39.45264548,119.454,-36.56460794,
119.011,-39.10059461,119.484,-36.56460794,
119.054,-38.56902912,119.554,-36.05724165,
119.061,-38.67244307,119.554,-36.05724165,
119.114,-38.01967098,119.581,-36.05724165,
119.154,-37.89887992,119.604,-36.05724165,
119.181,-37.51551772,119.664,-36.05724165,
119.234,-37.10873603,119.681,-34.86749646,
119.234,-37.10873603,119.701,-34.86749646,
119.284,-36.43969876,119.751,-33.28563205,
119.304,-35.78152287,119.774,-33.28563205,
119.341,-35.54237081,119.814,-32.79122248,
119.384,-34.98992566,119.841,-32.79122248,
119.411,-34.53710992,119.904,-31.62959652,
119.454,-34.29960612,119.904,-31.62959652,
119.484,-33.82322488,119.934,-31.62959652,
119.554,-33.34579471,119.984,-31.21454236,
119.554,-33.34579471,120.021,-31.21454236,
119.581,-32.78600571,120.051,-31.21454236,
119.594,-32.77849174,120.091,-29.9745405,
119.664,-31.86004832,120.114,-29.9745405,
119.681,-31.40256433,120.124,-28.74112614,
119.701,-31.15328924,120.181,-28.74112614,
119.751,-30.78501328,120.224,-28.74112614,
119.774,-30.31796849,120.341,-27.49515581,
119.814,-30.06506342,120.341,-27.49515581,
119.841,-29.77021758,120.344,-27.49515581,
119.881,-29.42950429,120.344,-27.49515581,
119.904,-28.9812831,120.364,-27.49515581,
119.934,-28.4812757,120.421,-25.9124987,
119.984,-27.77451532,120.444,-25.9124987,
120.021,-27.31829811,120.484,-24.77662354,
120.051,-27.16431672,120.511,-24.77662354,
120.091,-26.89322113,120.561,-24.77662354,
120.114,-26.30740598,120.564,-24.77662354,
120.124,-26.14385945,120.611,-24.77662354,
120.181,-25.97344925,120.674,-23.80091608,
120.221,-24.82943027,120.674,-23.80091608,
120.341,-23.76244098,120.711,-23.80091608,
120.341,-23.76244098,120.751,-22.29542098,
120.344,-23.75808435,120.751,-22.29542098,
120.344,-23.75808435,120.801,-22.29542098,
120.364,-23.14005364,120.854,-22.29542098,
120.414,-22.40685884,120.881,-20.93480771,
120.444,-22.00530894,120.881,-20.93480771,
120.484,-21.64296613,120.944,-19.9005778,
120.511,-21.4566147,120.991,-19.9005778,
120.561,-21.06535556,121.011,-19.9005778,
120.564,-21.0139111,121.044,-19.9005778,
120.611,-19.84283266,121.074,-18.51143119,
120.661,-19.34239316,121.091,-18.51143119,
120.674,-19.266496,121.131,-17.69252618,
120.711,-19.00551436,121.174,-17.69252618,
120.751,-18.16132161,121.214,-16.48451772,
120.751,-18.0480183,121.244,-16.48451772,
120.801,-17.31708526,121.284,-15.98594062,
120.854,-16.7796796,121.314,-15.98594062,
120.864,-16.48757289,121.344,-15.36543378,
120.881,-16.39854781,121.344,-15.36543378,
120.944,-16.07620984,121.384,-15.36543378,
120.991,-14.96433573,121.434,-15.36543378,
121.011,-14.40721286,121.451,-15.36543378,
121.044,-14.36320249,121.494,-14.53380744,
121.074,-13.56556082,121.541,-14.53380744,
121.091,-13.20369968,121.564,-14.53380744,
121.131,-12.58223502,121.604,-12.82063045,
121.174,-12.18752588,121.651,-12.82063045,
121.214,-11.63893478,121.664,-12.82063045,
121.244,-11.31569616,121.714,-11.78318664,
121.284,-10.87660547,121.714,-11.78318664,
121.314,-10.51561587,121.754,-11.78318664,
121.344,-9.97132026,121.814,-10.58204756,
121.344,-9.642614319,121.844,-10.58204756,
121.384,-9.478606427,121.884,-10.58204756,
121.434,-8.934974027,121.914,-10.58204756,
121.451,-8.831275146,121.924,-10.58204756,
121.494,-7.892707658,121.984,-9.370603612,
121.541,-7.10134271,122.011,-7.726561746,
121.551,-6.553839816,122.051,-7.726561746,
121.564,-6.242904984,122.074,-7.284466762,
121.651,-5.481002642,122.114,-7.284466762,
121.664,-4.694156581,122.154,-6.899671768,
121.714,-4.063328484,122.184,-6.899671768,
121.714,-3.973512083,122.211,-5.949248815,
121.754,-3.412315128,122.211,-5.949248815,
121.814,-3.010155653,122.271,-5.949248815,
121.844,-2.396143417,122.321,-5.518345601,
121.884,-1.111308195,122.354,-4.30668449,
121.911,-0.8022456855,122.381,-4.30668449,
121.924,-0.8022456855,122.381,-4.30668449,
121.984,0.4877076547,122.434,-4.30668449,
122.011,1.178966208,122.481,-4.30668449,
122.051,1.648469181,122.534,-3.841288361,
122.074,2.258020616,122.541,-3.841288361,
122.114,2.767277136,122.574,-1.112707814,
122.154,3.5347597,122.611,-0.7651788069,
122.184,4.343660007,122.644,-0.7651788069,
122.211,5.128447578,122.674,-0.3603452161,
122.211,5.302766471,122.721,0.3354554751,
122.271,5.674125232,122.741,0.3354554751,
122.321,7.36276081,122.751,0.3354554751,
122.344,7.9267819,122.831,0.8410301026,
122.381,8.393718225,122.841,2.170307557,
122.381,9.012722454,122.881,2.896399855,
122.434,9.63713847,122.931,2.896399855,
122.481,10.69599669,122.954,3.519493788,
122.534,12.4622933,122.981,3.519493788,
122.541,12.6379488,122.991,3.519493788,
122.574,13.7498856,123.051,4.268632017,
122.611,14.73288878,123.081,5.754005128,
122.644,15.65718535,123.114,5.797343895,
122.674,16.63471188,123.154,6.271999805,
122.714,18.55699673,123.164,6.271999805,
122.731,18.66121204,123.184,6.271999805,
122.751,19.27781748,123.244,6.703987952,
122.831,21.12090157,123.294,8.966966209,
122.841,22.27269768,123.351,8.966966209,
122.881,23.59880942,123.351,8.966966209,
122.931,25.31802274,123.374,9.89636427,
122.954,26.15033766,123.421,9.89636427,
122.981,27.75117016,123.444,12.83478921,
122.991,29.0735935,123.481,14.67996204,
123.051,30.75853826,123.501,14.67996204,
123.081,32.75577259,123.554,14.67996204,
123.114,34.33425452,123.584,15.95029004,
123.154,36.33541677,123.621,15.95029004,
123.164,38.17963159,123.651,19.43064221,
123.184,40.24661622,123.704,21.40079528,
123.244,42.3968296,123.711,21.40079528,
123.294,46.89387948,123.741,21.40079528,
123.351,52.90417012,123.784,21.40079528,
123.351,52.90417012,123.811,30.62640715,
123.374,54.32804389,123.831,30.62640715,
123.421,57.66127796,123.874,50.35824029,
123.444,60.96805128,123.914,50.35824029,
123.481,64.93407138,123.974,120.5268336,
123.501,68.28071047,124.024,120.5268336,
123.554,72.85256662,124.024,120.5268336,
123.584,77.07253175,124.071,164.1195722,
123.614,81.20510807,124.071,164.1195722,
123.651,85.87120851,124.094,164.1195722,
123.704,92.90468413,124.151,164.1195722,
123.711,94.86354041,124.151,164.1195722,
123.741,99.42326614,124.214,171.0896699,
123.784,104.0111751,124.251,171.0896699,
123.811,108.7504457,124.334,177.4280103,
123.831,112.5239733,124.334,177.4280103,
123.874,116.6222756,124.334,177.4280103,
123.914,120.5430114,124.384,177.4280103,
123.974,127.3828159,124.411,-179.529726,
124.024,131.4365199,124.451,-179.3252014,
124.024,131.5654648,124.481,-179.3252014,
124.071,136.3138658,124.514,-178.7501773,
124.071,136.905305,124.544,-177.8074557,
124.094,140.5926286,124.584,-177.8074557,
124.151,142.1000533,124.621,-177.8074557,
124.151,143.7354028,124.651,-176.7938856,
124.214,146.520667,124.681,-176.7938856,
124.251,149.7540496,124.724,-176.7938856,
124.251,149.8022092,124.734,-175.1791239,
124.334,152.5289166,124.774,-175.1791239,
124.334,153.5504221,124.801,-175.1791239,
124.384,155.4710429,124.841,-174.3219898,
124.411,157.2217802,124.884,-174.3219898,
124.451,158.7406288,124.911,-174.3219898,
124.481,160.0885759,124.934,-172.5525275,
124.514,161.2977627,124.954,-172.5525275,
124.544,162.2771329,125.024,-172.5525275,
124.584,163.7210496,125.034,-171.0267037,
124.621,164.8701167,125.084,-171.0267037,
124.651,166.0328458,125.114,-169.8481238,
124.681,166.924301,125.121,-169.8481238,
124.724,168.0329337,125.184,-168.998575,
124.734,169.0034973,125.204,-168.998575,
124.774,169.8901963,125.221,-168.9417549,
124.801,170.567322,125.321,-168.9417549,
124.841,171.9408304,125.321,-168.9417549,
124.884,172.7337594,125.354,-167.9970908,
124.911,173.304386,125.384,-167.9970908,
124.934,173.9742157,125.384,-167.3866591,
124.954,174.4471111,125.424,-167.3866591,
125.024,176.0909597,125.484,-166.7361474,
125.034,176.4753784,125.514,-166.7361474,
125.084,177.1589617,125.551,-166.7361474,
125.114,177.9366107,125.554,-166.1641942,
125.121,178.2871636,125.564,-166.1641942,
125.184,179.3588131,125.644,-166.1641942,
125.204,179.7120694,125.701,-165.1343629,
125.221,-179.8763494,125.714,-165.1343629,
125.321,-178.0889154,125.751,-164.2395852,
125.321,-178.0895519,125.764,-164.2395852,
125.354,-177.4509057,125.824,-164.2395852,
125.384,-176.95523,125.824,-164.2395852,
125.384,-176.7149946,125.884,-163.2505285,
125.424,-176.3641334,125.904,-163.2505285,
125.484,-175.622955,125.941,-162.0270967,
125.514,-174.8571872,125.974,-162.0270967,
125.551,-174.5440591,126.031,-161.4549034,
125.554,-173.9662638,126.061,-161.4549034,
125.564,-173.7890314,126.081,-160.8974839,
125.644,-173.2396068,126.101,-160.8974839,
125.701,-171.9662714,126.184,-160.0817006,
125.714,-171.9662714,126.184,-160.0817006,
125.751,-171.5613163,126.204,-160.0817006,
125.764,-171.1443518,126.251,-159.4572227,
125.791,-170.5419102,126.284,-159.4572227,
125.824,-170.4451123,126.314,-158.5851021,
125.884,-169.63973,126.344,-158.5851021,
125.904,-169.0117128,126.394,-157.7155497,
125.941,-168.3794963,126.421,-157.7155497,
125.974,-168.3354391,126.451,-157.7155497,
126.031,-167.6179675,126.474,-156.0787832,
126.061,-167.1952791,126.514,-156.0787832,
126.081,-166.6632509,126.541,-156.0787832,
126.101,-166.4304403,126.571,-155.8603876,
126.184,-165.6196854,126.611,-155.8603876,
126.184,-165.6196854,126.644,-154.9464012,
126.204,-165.172761,126.684,-154.9464012,
126.251,-164.5124652,126.711,-154.2651023,
126.284,-164.1387466,126.741,-154.2651023,
126.314,-163.8431778,126.781,-153.5186089,
126.344,-163.3990682,126.801,-153.5186089,
126.394,-162.8731869,126.844,-153.5186089,
126.421,-162.4547669,126.881,-153.2158678,
126.451,-162.290931,126.914,-153.2158678,
126.474,-161.8329216,126.951,-152.1118888,
126.514,-161.5576696,126.971,-152.1118888,
126.541,-161.201556,126.994,-151.6233594,
126.571,-160.9437094,127.054,-151.6233594,
126.611,-160.252041,127.084,-150.9462914,
126.644,-159.8741629,127.114,-150.9462914,
126.684,-159.6486255,127.144,-150.1350427,
126.711,-159.3310501,127.184,-149.7143569,
126.741,-159.0675573,127.204,-149.7143569,
126.781,-158.4591373,127.241,-149.7143569,
126.801,-158.2058189,127.284,-149.4584439,
126.844,-158.0766061,127.314,-148.8336513,
126.881,-157.3349617,127.344,-148.8336513,
126.914,-157.0954281,127.374,-148.4735978,
126.951,-156.7192948,127.414,-148.4735978,
126.971,-156.5563062,127.434,-148.4735978,
126.994,-156.3215659,127.451,-147.830276,
127.054,-156.0742777,127.454,-147.830276,
127.084,-155.3567675,127.521,-147.830276,
127.114,-154.9798433,127.574,-147.830276,
127.144,-154.753865,127.614,-147.0682204,
127.184,-154.445889,127.614,-147.0682204,
127.204,-154.2293654,127.674,-147.0682204,
127.241,-154.0185345,127.724,-146.0187708,
127.284,-153.385329,127.744,-146.0187708,
127.314,-153.1839374,127.781,-145.0798552,
127.344,-152.9123315,127.794,-145.0798552,
127.374,-152.6774203,127.834,-145.0798552,
127.414,-152.391652,127.884,-144.6215397,
127.434,-152.0690635,127.931,-144.6215397,
127.451,-151.7220336,127.934,-144.6215397,
127.454,-151.6637989,127.974,-144.6215397,
127.521,-151.7434546,128.014,-143.9462618,
127.574,-151.286524,128.034,-143.9462618,
127.614,-150.2511994,128.104,-143.0096425,
127.614,-150.1933513,128.111,-143.0096425,
127.674,-149.7964065,128.141,-143.0096425,
127.724,-149.4274183,128.181,-142.4386555,
127.744,-149.101219,128.201,-142.4386555,
127.781,-148.8475756,128.244,-142.4386555,
127.794,-148.7072653,128.244,-142.4386555,
127.834,-148.3278127,128.321,-141.8685948,
127.884,-148.037438,128.341,-141.8685948,
127.901,-147.6543074,128.384,-140.6077166,
127.934,-147.4229146,128.401,-140.6077166,
127.974,-147.1724134,128.454,-140.2026813,
128.014,-146.6939218,128.494,-139.798222,
128.034,-146.7052021,128.514,-139.798222,
128.104,-146.0986839,128.514,-139.798222,
128.111,-146.0522787,128.594,-139.4627948,
128.141,-145.6208045,128.611,-139.4627948,
128.181,-145.6082219,128.641,-138.6805228,
128.201,-145.1148743,128.681,-138.6805228,
128.244,-144.8871697,128.714,-138.1025226,
128.244,-144.8433256,128.734,-138.1025226,
128.321,-144.3648495,128.784,-137.6116592,
128.341,-144.0366083,128.801,-137.6116592,
128.384,-143.7778647,128.831,-137.1466599,
128.401,-143.6407249,128.864,-137.1466599,
128.454,-143.2467329,128.914,-137.1466599,
128.494,-142.8296408,128.951,-136.755488,
128.511,-142.7292699,128.974,-136.755488,
128.514,-142.6983339,129.011,-136.1397859,
128.594,-142.1572174,129.041,-136.1397859,
128.611,-141.862666,129.084,-136.1397859,
128.641,-141.6766699,129.101,-135.1419251,
128.681,-141.228549,129.194,-135.1419251,
128.714,-141.0409155,129.194,-135.1419251,
128.734,-140.8675566,129.224,-134.5090495,
128.784,-140.4837074,129.254,-134.5090495,
128.801,-140.3307841,129.281,-133.7589716,
128.831,-140.209681,129.311,-133.7589716,
128.864,-140.0615743,129.314,-133.4443161,
128.914,-139.7181889,129.401,-133.4443161,
128.951,-139.0858199,129.414,-133.4443161,
128.954,-139.0372203,129.454,-132.7339239,
129.011,-138.8059604,129.474,-132.7339239,
129.024,-138.5157833,129.501,-132.207118,
129.084,-138.1259206,129.554,-131.6910415,
129.101,-137.8264041,129.554,-131.6910415,
129.194,-137.0997164,129.594,-131.3646186,
129.194,-137.0997164,129.661,-131.3646186,
129.224,-137.0823059,129.681,-130.916067,
129.254,-136.7051009,129.681,-130.916067,
129.281,-136.4662689,129.761,-130.916067,
129.311,-136.1666741,129.761,-130.916067,
129.314,-136.1389951,129.821,-130.2458682,
129.391,-135.7159388,129.854,-130.2458682,
129.414,-135.4820915,129.881,-129.4516177,
129.454,-135.210028,129.911,-129.4516177,
129.474,-135.038533,129.934,-129.4516177,
129.501,-134.8741528,129.974,-128.9368579,
129.554,-134.2467869,130.021,-128.9368579,
129.554,-134.2180858,130.021,-128.9368579,
129.594,-134.0028979,130.074,-128.3177092,
129.661,-133.5263408,130.111,-128.3177092,
129.681,-133.2172628,130.144,-127.4519847,
129.681,-133.1029801,130.184,-127.4519847,
129.761,-132.9764877,130.224,-126.8907937,
129.761,-132.9764877,130.224,-126.8907937,
129.821,-132.538176,130.284,-126.8907937,
129.854,-131.9544037,130.314,-126.2850961,
129.881,-131.7214576,130.354,-125.7593145,
129.911,-131.4852414,130.381,-125.7593145,
129.934,-131.3961679,130.421,-125.2086588,
129.974,-131.082481,130.431,-125.2086588,
130.021,-130.6959599,130.441,-125.2086588,
130.021,-130.6959599,130.521,-124.7685932,
130.074,-130.1582766,130.561,-124.7685932,
130.101,-129.9259926,130.591,-124.0859402,
130.144,-129.8287175,130.604,-124.0859402,
130.184,-129.5890885,130.644,-124.0859402,
130.224,-129.3814172,130.684,-123.404366,
130.224,-129.3284963,130.714,-122.7478739,
130.284,-128.6510615,130.734,-122.7478739,
130.314,-128.2566343,130.784,-122.7023074,
130.354,-128.167949,130.791,-122.7023074,
130.381,-128.0071152,130.874,-122.2927894,
130.421,-127.4702886,130.874,-122.2927894,
130.431,-127.3149957,130.924,-122.2927894,
130.441,-127.2874303,130.944,-122.2927894,
130.521,-126.7503988,130.984,-121.5537103,
130.561,-126.3547593,131.004,-121.5537103,
130.591,-126.2347025,131.051,-121.5537103,
130.604,-126.2096449,131.081,-120.6168223,
130.644,-126.0138099,131.104,-120.053867,
130.684,-125.4789733,131.154,-119.7715294,
130.714,-125.0933663,131.174,-119.5717755,
130.734,-124.9998434,131.204,-119.2990224,
130.784,-124.5434158,131.244,-119.2990224,
130.784,-124.5972655,131.274,-119.2990224,
130.874,-124.0639947,131.311,-118.5954809,
130.874,-124.0888066,131.344,-118.5954809,
130.924,-123.8167305,131.384,-118.0616348,
130.944,-123.5875689,131.421,-117.5127558,
130.984,-123.063863,131.424,-117.5127558,
131.004,-122.8853827,131.484,-117.3593441,
131.051,-122.5721202,131.494,-116.896773,
131.081,-122.2527442,131.561,-116.896773,
131.104,-122.022389,131.584,-116.4997774,
131.154,-121.7084801,131.604,-116.4997774,
131.174,-121.5476836,131.604,-116.4997774,
131.204,-121.456681,131.674,-116.4997774,
131.244,-120.9110113,131.711,-116.4997774,
131.274,-120.6826102,131.754,-116.4997774,
131.311,-120.3713114,131.754,-116.4997774,
131.344,-120.1192772,131.801,-115.9854976,
131.384,-119.8083501,131.874,-115.9854976,
131.421,-119.4829726,131.874,-115.9854976,
131.424,-119.4773808,131.914,-114.1292102,
131.484,-119.0090392,131.934,-113.4871411,
131.494,-118.920508,131.971,-113.4871411,
131.554,-118.6781668,131.974,-113.4871411,
131.584,-118.2803916,132.064,-113.0817565,
131.604,-118.0304859,132.064,-113.0817565,
131.604,-118.02158,132.114,-113.0817565,
131.674,-117.4760898,132.151,-112.3744824,
131.711,-117.2351335,132.194,-111.5408156,
131.751,-117.0677428,132.201,-111.5408156,
131.754,-116.8238008,132.254,-111.5408156,
131.801,-116.4325903,132.284,-111.1788668,
131.874,-116.1009332,132.284,-111.1788668,
131.874,-116.0993754,132.354,-111.1788668,
131.914,-115.6420385,132.374,-111.1788668,
131.934,-115.5136908,132.394,-110.1069273,
131.971,-115.3757951,132.444,-110.1069273,
131.974,-115.3624624,132.464,-110.1069273,
132.064,-114.5155416,132.521,-110.1069273,
132.064,-114.3220622,132.561,-110.1069273,
132.114,-114.1765976,132.581,-109.0057014,
132.151,-113.615684,132.611,-108.1464324,
132.194,-113.3764038,132.654,-107.8925825,
132.201,-113.2905513,132.681,-107.8925825,
132.254,-113.1341611,132.714,-107.4163076,
132.284,-112.5635815,132.721,-107.4163076,
132.284,-112.559618,132.781,-107.4163076,
132.354,-112.2319348,132.824,-106.9821066,
132.374,-111.8567846,132.854,-106.1832722,
132.394,-111.7760896,132.884,-106.1832722,
132.444,-111.6473937,132.904,-105.9130972,
132.464,-111.3264065, , ,
132.521,-110.8798916, , ,
132.561,-110.3527685, , ,
132.581,-110.105106, , ,
132.611,-109.8087174, , ,
132.654,-109.7590822, , ,
132.681,-109.4357505, , ,
132.714,-109.2740643, , ,
132.721,-109.0976918, , ,
132.781,-108.9350018, , ,
132.824,-108.1169012, , ,
132.854,-107.9576988, , ,
132.884,-107.7063503, , ,
132.904,-107.4590106, , ,
